 -0.504648E-02  0.108476E+01
 -0.506000E-02  0.109436E+01
 -0.103821E-01  0.263589E+01
 -0.160541E-01  0.323444E+01
 -0.164660E-01  0.331306E+01
 -0.274084E-01  0.363469E+01
 -0.198971E-01  0.405442E+01
 -0.229756E-01  0.469231E+01
 -0.439823E+01  0.417293E+01
 -0.439823E+01  0.448709E+01
 -0.439823E+01  0.480125E+01
 -0.176499E+00  0.718628E+01
 -0.131211E+00  0.767744E+01
 -0.158898E+00  0.812978E+01
 -0.129878E+00  0.930170E+01
 -0.168390E+00  0.957651E+01
 -0.238645E+00  0.119959E+02
 -0.191760E+00  0.130284E+02
 -0.199827E+00  0.136561E+02
 -0.255927E+00  0.146249E+02
 -0.831799E+00  0.167051E+02
 -0.497052E+00  0.182198E+02
 -0.105527E+01  0.195447E+02
 -0.122399E+01  0.196828E+02
 -0.677694E+00  0.215099E+02
 -0.121586E+01  0.253873E+02
 -0.276156E+01  0.266738E+02
 -0.391888E+00  0.269477E+02
 -0.276657E+00  0.271041E+02
 -0.973042E+00  0.270562E+02
 -0.106516E+01  0.276356E+02
 -0.377343E+00  0.277871E+02
 -0.147668E+01  0.297243E+02
 -0.127752E+01  0.298248E+02
 -0.147306E+01  0.323878E+02
 -0.381164E+01  0.363500E+02
 -0.540884E+01  0.382290E+02
 -0.298834E+01  0.422872E+02
 -0.372509E+01  0.424923E+02
 -0.346561E+01  0.429029E+02
 -0.250795E+01  0.445336E+02
 -0.251427E+01  0.465409E+02
 -0.257255E+01  0.472159E+02
 -0.106747E+01  0.498534E+02
 -0.117113E+01  0.497611E+02
 -0.108371E+01  0.503890E+02
 -0.616225E+01  0.559835E+02
 -0.405766E+01  0.569319E+02
 -0.106494E+02  0.571124E+02
 -0.616328E+01  0.578552E+02
 -0.102074E+01  0.601082E+02
 -0.395177E+01  0.604033E+02
 -0.120072E+02  0.607960E+02
 -0.520454E+01  0.674369E+02
 -0.514985E+01  0.668094E+02
 -0.481129E+01  0.687180E+02
 -0.599259E+01  0.696522E+02
 -0.546897E+01  0.711112E+02
 -0.225739E+02  0.745882E+02
 -0.441499E+01  0.769208E+02
 -0.460205E+01  0.772885E+02
 -0.390873E+01  0.774554E+02
 -0.267345E+02  0.824014E+02
 -0.831351E+01  0.829762E+02
 -0.979236E+01  0.843800E+02
 -0.101290E+02  0.849830E+02
 -0.812116E+01  0.859080E+02
 -0.378505E+02  0.910686E+02
 -0.935838E+01  0.914882E+02
 -0.942107E+01  0.921101E+02
 -0.121382E+02  0.100627E+03
 -0.132315E+02  0.100759E+03
 -0.526105E+02  0.101509E+03
 -0.138989E+02  0.101732E+03
 -0.534141E+01  0.102396E+03
 -0.536719E+01  0.103005E+03
 -0.519239E+01  0.102844E+03
 -0.590866E+02  0.106893E+03
 -0.135464E+02  0.110134E+03
 -0.157971E+02  0.117687E+03
 -0.172960E+02  0.118032E+03
 -0.158612E+02  0.118366E+03
 -0.166322E+02  0.118543E+03
 -0.179292E+02  0.118960E+03
 -0.145409E+01  0.122221E+03
 -0.818513E+01  0.129745E+03
 -0.815014E+01  0.129128E+03
 -0.802280E+01  0.129493E+03
 -0.235143E+02  0.133887E+03
 -0.219700E+02  0.135415E+03
 -0.228199E+02  0.135354E+03
 -0.228778E+02  0.136020E+03
 -0.210536E+02  0.138100E+03
 -0.262516E+02  0.138954E+03
 -0.300268E+02  0.140043E+03
 -0.241978E+02  0.145762E+03
 -0.241736E+02  0.146374E+03
 -0.990551E+02  0.151073E+03
 -0.307103E+02  0.155331E+03
 -0.284719E+02  0.155884E+03
 -0.295316E+02  0.155950E+03
 -0.118820E+02  0.156202E+03
 -0.119217E+02  0.156827E+03
 -0.117433E+02  0.156576E+03
 -0.304393E+02  0.164726E+03
 -0.355458E+02  0.173201E+03
 -0.353469E+02  0.172851E+03
 -0.355935E+02  0.176354E+03
 -0.370783E+02  0.177439E+03
 -0.362319E+02  0.178081E+03
 -0.249568E+01  0.179563E+03
 -0.165185E+02  0.183222E+03
 -0.163126E+02  0.183539E+03
 -0.165520E+02  0.183838E+03
 -0.431538E+02  0.193106E+03
 -0.470092E+02  0.195760E+03
 -0.461612E+02  0.196424E+03
 -0.449765E+02  0.198881E+03
 -0.483530E+02  0.205355E+03
 -0.484410E+02  0.205835E+03
 -0.224728E+02  0.210299E+03
 -0.222511E+02  0.210567E+03
