 -0.503814E-02  0.108424E+01
 -0.506037E-02  0.109372E+01
 -0.100482E-01  0.248476E+01
 -0.167858E-01  0.328472E+01
 -0.167368E-01  0.352005E+01
 -0.265708E-01  0.365825E+01
 -0.191677E-01  0.385628E+01
 -0.240037E-01  0.491510E+01
 -0.439823E+01  0.396349E+01
 -0.439823E+01  0.448709E+01
 -0.439823E+01  0.501069E+01
 -0.163983E+00  0.713890E+01
 -0.146402E+00  0.771378E+01
 -0.160694E+00  0.813675E+01
 -0.127799E+00  0.936202E+01
 -0.165307E+00  0.966515E+01
 -0.238266E+00  0.120099E+02
 -0.189189E+00  0.128398E+02
 -0.202199E+00  0.138702E+02
 -0.262057E+00  0.146343E+02
 -0.833198E+00  0.167646E+02
 -0.497672E+00  0.182719E+02
 -0.103818E+01  0.195395E+02
 -0.123004E+01  0.196985E+02
 -0.682607E+00  0.215756E+02
 -0.121096E+01  0.253984E+02
 -0.278219E+01  0.266817E+02
 -0.385419E+00  0.268339E+02
 -0.277100E+00  0.271278E+02
 -0.979993E+00  0.268314E+02
 -0.103715E+01  0.279096E+02
 -0.400989E+00  0.279448E+02
 -0.145209E+01  0.297429E+02
 -0.128147E+01  0.298846E+02
 -0.148491E+01  0.324646E+02
 -0.381432E+01  0.363603E+02
 -0.541490E+01  0.382424E+02
 -0.298664E+01  0.423175E+02
 -0.371310E+01  0.424393E+02
 -0.343447E+01  0.430028E+02
 -0.253353E+01  0.445973E+02
 -0.250909E+01  0.463913E+02
 -0.257955E+01  0.474346E+02
 -0.106556E+01  0.498668E+02
 -0.114290E+01  0.495749E+02
 -0.111458E+01  0.506059E+02
 -0.611294E+01  0.559797E+02
 -0.405628E+01  0.569756E+02
 -0.106453E+02  0.570981E+02
 -0.622095E+01  0.579443E+02
 -0.101363E+01  0.601012E+02
 -0.396260E+01  0.604702E+02
 -0.120007E+02  0.607946E+02
 -0.521997E+01  0.676799E+02
 -0.512729E+01  0.666235E+02
 -0.480277E+01  0.687532E+02
 -0.592991E+01  0.695964E+02
 -0.550574E+01  0.712326E+02
 -0.225739E+02  0.745885E+02
 -0.446990E+01  0.766911E+02
 -0.457652E+01  0.775624E+02
 -0.391630E+01  0.774807E+02
 -0.267345E+02  0.824014E+02
 -0.830218E+01  0.830109E+02
 -0.981969E+01  0.842170E+02
 -0.100738E+02  0.852066E+02
 -0.813358E+01  0.859507E+02
 -0.378505E+02  0.910687E+02
 -0.933709E+01  0.913058E+02
 -0.944354E+01  0.923555E+02
 -0.121313E+02  0.100661E+03
 -0.132649E+02  0.100656E+03
 -0.526107E+02  0.101509E+03
 -0.138515E+02  0.101901E+03
 -0.533489E+01  0.102201E+03
 -0.538215E+01  0.103231E+03
 -0.519755E+01  0.102859E+03
 -0.590868E+02  0.106894E+03
 -0.135462E+02  0.110170E+03
 -0.157709E+02  0.117517E+03
 -0.173295E+02  0.117922E+03
 -0.158827E+02  0.118597E+03
 -0.166233E+02  0.118577E+03
 -0.178877E+02  0.119139E+03
 -0.145403E+01  0.122221E+03
 -0.820183E+01  0.129969E+03
 -0.814021E+01  0.128933E+03
 -0.802719E+01  0.129508E+03
 -0.235190E+02  0.133885E+03
 -0.219472E+02  0.135446E+03
 -0.227867E+02  0.135166E+03
 -0.229098E+02  0.136264E+03
 -0.210513E+02  0.138134E+03
 -0.262836E+02  0.138935E+03
 -0.299949E+02  0.140074E+03
 -0.241349E+02  0.145584E+03
 -0.242346E+02  0.146620E+03
 -0.990551E+02  0.151074E+03
 -0.305341E+02  0.155318E+03
 -0.284642E+02  0.155913E+03
 -0.296910E+02  0.156012E+03
 -0.118682E+02  0.156008E+03
 -0.119425E+02  0.157049E+03
 -0.117478E+02  0.156590E+03
 -0.304377E+02  0.164759E+03
 -0.355543E+02  0.173525E+03
 -0.353354E+02  0.172591E+03
 -0.355870E+02  0.176377E+03
 -0.368917E+02  0.177373E+03
 -0.364089E+02  0.178195E+03
 -0.249570E+01  0.179563E+03
 -0.164993E+02  0.183026E+03
 -0.163167E+02  0.183552E+03
