 -0.501400E-02  0.108265E+01
 -0.506408E-02  0.109246E+01
 -0.917778E-02  0.228572E+01
 -0.179577E-01  0.336487E+01
 -0.169556E-01  0.354730E+01
 -0.187271E-01  0.393882E+01
 -0.253239E-01  0.368646E+01
 -0.255290E-01  0.526161E+01
 -0.439823E+01  0.364933E+01
 -0.439823E+01  0.448709E+01
 -0.439823E+01  0.532485E+01
 -0.147880E+00  0.705631E+01
 -0.166922E+00  0.777647E+01
 -0.164105E+00  0.815384E+01
 -0.126262E+00  0.949696E+01
 -0.157257E+00  0.988083E+01
 -0.236065E+00  0.120414E+02
 -0.187048E+00  0.125705E+02
 -0.205757E+00  0.141950E+02
 -0.274930E+00  0.146678E+02
 -0.838724E+00  0.169035E+02
 -0.499415E+00  0.183982E+02
 -0.100161E+01  0.195356E+02
 -0.124026E+01  0.197304E+02
 -0.693180E+00  0.217336E+02
 -0.119794E+01  0.254252E+02
 -0.282475E+01  0.266962E+02
 -0.384465E+00  0.266570E+02
 -0.278894E+00  0.271875E+02
 -0.956561E+00  0.265384E+02
 -0.101296E+01  0.283098E+02
 -0.448833E+00  0.282440E+02
 -0.140325E+01  0.297897E+02
 -0.128110E+01  0.300290E+02
 -0.151255E+01  0.326499E+02
 -0.382063E+01  0.363854E+02
 -0.542881E+01  0.382742E+02
 -0.297660E+01  0.423795E+02
 -0.370340E+01  0.423641E+02
 -0.334874E+01  0.431998E+02
 -0.259107E+01  0.447494E+02
 -0.249994E+01  0.461952E+02
 -0.259386E+01  0.478042E+02
 -0.106591E+01  0.499027E+02
 -0.112052E+01  0.493037E+02
 -0.113992E+01  0.509494E+02
 -0.601427E+01  0.559686E+02
 -0.405232E+01  0.570811E+02
 -0.106388E+02  0.570640E+02
 -0.633433E+01  0.581640E+02
 -0.995487E+00  0.600864E+02
 -0.399185E+01  0.606298E+02
 -0.119850E+02  0.607903E+02
 -0.524068E+01  0.680692E+02
 -0.508993E+01  0.663729E+02
 -0.478209E+01  0.688391E+02
 -0.581404E+01  0.694764E+02
 -0.555812E+01  0.715102E+02
 -0.225738E+02  0.745894E+02
 -0.450998E+01  0.764193E+02
 -0.460626E+01  0.779466E+02
 -0.393645E+01  0.775396E+02
 -0.267346E+02  0.824013E+02
 -0.827229E+01  0.830937E+02
 -0.980566E+01  0.839780E+02
 -0.100235E+02  0.855950E+02
 -0.816243E+01  0.860530E+02
 -0.378505E+02  0.910688E+02
 -0.930610E+01  0.910636E+02
 -0.947730E+01  0.927503E+02
 -0.121142E+02  0.100745E+03
 -0.132830E+02  0.100467E+03
 -0.526113E+02  0.101509E+03
 -0.137998E+02  0.102251E+03
 -0.533083E+01  0.101927E+03
 -0.540920E+01  0.103582E+03
 -0.520816E+01  0.102895E+03
 -0.590874E+02  0.106894E+03
 -0.135456E+02  0.110257E+03
 -0.157262E+02  0.117284E+03
 -0.173399E+02  0.117722E+03
 -0.159158E+02  0.118984E+03
 -0.166055E+02  0.118660E+03
 -0.178542E+02  0.119499E+03
 -0.145389E+01  0.122221E+03
 -0.823005E+01  0.130318E+03
 -0.812953E+01  0.128657E+03
 -0.803744E+01  0.129545E+03
 -0.235301E+02  0.133881E+03
 -0.219057E+02  0.135519E+03
 -0.227330E+02  0.134914E+03
 -0.229467E+02  0.136653E+03
 -0.210461E+02  0.138217E+03
 -0.263608E+02  0.138883E+03
 -0.299176E+02  0.140154E+03
 -0.240653E+02  0.145347E+03
 -0.242991E+02  0.147020E+03
 -0.990551E+02  0.151074E+03
 -0.301842E+02  0.155072E+03
 -0.284456E+02  0.155983E+03
 -0.300002E+02  0.156378E+03
 -0.118527E+02  0.155732E+03
 -0.119760E+02  0.157397E+03
 -0.117583E+02  0.156625E+03
 -0.304338E+02  0.164839E+03
 -0.356021E+02  0.173965E+03
 -0.352801E+02  0.172309E+03
 -0.355713E+02  0.176430E+03
 -0.366527E+02  0.177089E+03
 -0.366247E+02  0.178595E+03
 -0.249573E+01  0.179563E+03
 -0.164779E+02  0.182746E+03
 -0.163264E+02  0.183584E+03
 -0.166154E+02  0.184407E+03
 -0.431405E+02  0.193212E+03
 -0.465452E+02  0.195395E+03
 -0.465761E+02  0.196953E+03
 -0.449599E+02  0.198963E+03
 -0.482151E+02  0.204869E+03
 -0.485851E+02  0.206518E+03
 -0.224258E+02  0.209814E+03
 -0.222655E+02  0.210606E+03
 -0.225907E+02  0.211474E+03
 -0.558113E+02  0.218761E+03
 -0.543567E+02  0.218319E+03
 -0.555499E+02  0.217742E+03
 -0.575993E+02  0.224353E+03
 -0.639465E+02  0.234067E+03
 -0.643673E+02  0.235751E+03
 -0.733536E+02  0.235849E+03
 -0.738712E+02  0.237681E+03
 -0.735253E+02  0.237095E+03
 -0.354068E+01  0.238800E+03
 -0.295935E+02  0.239083E+03
 -0.294028E+02  0.239886E+03
 -0.297833E+02  0.240745E+03
 -0.757843E+02  0.252061E+03
 -0.739427E+02  0.253343E+03
 -0.714282E+02  0.256895E+03
 -0.629975E+02  0.260437E+03
 -0.398812E+02  0.266805E+03
 -0.400182E+02  0.268356E+03
 -0.397488E+02  0.267683E+03
 -0.804790E+02  0.272609E+03
 -0.836629E+02  0.273815E+03
 -0.643687E+02  0.280211E+03
 -0.664590E+02  0.282638E+03
 -0.973489E+02  0.283136E+03
 -0.650725E+02  0.289363E+03
 -0.418247E+02  0.289730E+03
 -0.420702E+02  0.289566E+03
 -0.421762E+02  0.291161E+03
