 -0.503177E-02  0.108383E+01
 -0.506109E-02  0.109332E+01
 -0.977775E-02  0.241430E+01
 -0.170791E-01  0.330967E+01
 -0.201075E-01  0.360467E+01
 -0.223785E-01  0.370185E+01
 -0.195487E-01  0.376433E+01
 -0.245163E-01  0.502895E+01
 -0.439823E+01  0.385877E+01
 -0.439823E+01  0.448709E+01
 -0.439823E+01  0.511541E+01
 -0.158064E+00  0.711173E+01
 -0.153822E+00  0.773438E+01
 -0.161783E+00  0.814155E+01
 -0.127028E+00  0.940151E+01
 -0.163004E+00  0.972629E+01
 -0.237871E+00  0.120192E+02
 -0.188118E+00  0.127479E+02
 -0.203298E+00  0.139788E+02
 -0.266022E+00  0.146421E+02
 -0.834472E+00  0.168046E+02
 -0.498129E+00  0.183077E+02
 -0.102727E+01  0.195374E+02
 -0.123345E+01  0.197082E+02
 -0.685776E+00  0.216204E+02
 -0.120744E+01  0.254060E+02
 -0.279521E+01  0.266864E+02
 -0.383756E+00  0.267742E+02
 -0.277595E+00  0.271445E+02
 -0.974401E+00  0.267291E+02
 -0.102874E+01  0.280428E+02
 -0.415186E+00  0.280380E+02
 -0.143694E+01  0.297554E+02
 -0.128260E+01  0.299259E+02
 -0.149287E+01  0.325172E+02
 -0.381614E+01  0.363674E+02
 -0.541895E+01  0.382514E+02
 -0.298455E+01  0.423366E+02
 -0.370892E+01  0.424122E+02
 -0.341042E+01  0.430632E+02
 -0.255051E+01  0.446408E+02
 -0.250588E+01  0.463209E+02
 -0.258407E+01  0.475531E+02
 -0.106557E+01  0.498767E+02
 -0.113370E+01  0.494828E+02
 -0.112448E+01  0.507184E+02
 -0.608228E+01  0.559766E+02
 -0.405525E+01  0.570055E+02
 -0.106430E+02  0.570884E+02
 -0.625657E+01  0.580062E+02
 -0.100861E+01  0.600967E+02
 -0.397047E+01  0.605157E+02
 -0.119963E+02  0.607935E+02
 -0.522711E+01  0.678062E+02
 -0.511532E+01  0.665364E+02
 -0.479693E+01  0.687774E+02
 -0.589295E+01  0.695601E+02
