 -0.140259E-02  0.840322E+00
 -0.137694E-02  0.844760E+00
 -0.876780E-02  0.278709E+01
 -0.172906E-01  0.299767E+01
 -0.182041E-01  0.319106E+01
 -0.252679E-01  0.339871E+01
 -0.220359E-01  0.431982E+01
 -0.216161E-01  0.437079E+01
 -0.439823E+01  0.448709E+01
 -0.439823E+01  0.448709E+01
 -0.439823E+01  0.448709E+01
 -0.747358E-01  0.509106E+01
 -0.728754E-01  0.557690E+01
 -0.689962E-01  0.780424E+01
 -0.143625E+00  0.895754E+01
 -0.128499E+00  0.932808E+01
 -0.245527E+00  0.112580E+02
 -0.304409E+00  0.130701E+02
 -0.202410E+00  0.132936E+02
 -0.425533E+00  0.137294E+02
 -0.264034E+00  0.141788E+02
 -0.497860E+00  0.155637E+02
 -0.521288E+00  0.180831E+02
 -0.506907E+00  0.182863E+02
 -0.596269E+00  0.210272E+02
 -0.169600E+01  0.226155E+02
 -0.942156E+00  0.237994E+02
 -0.507103E+00  0.269801E+02
 -0.272943E+00  0.270865E+02
 -0.783771E+00  0.272461E+02
 -0.840958E+00  0.274494E+02
 -0.347049E+00  0.276503E+02
 -0.147369E+01  0.293309E+02
 -0.133749E+01  0.297094E+02
 -0.217036E+01  0.306281E+02
 -0.279559E+01  0.320209E+02
 -0.145744E+01  0.322655E+02
 -0.267698E+01  0.397961E+02
 -0.319211E+01  0.409129E+02
 -0.690684E+00  0.426365E+02
 -0.264077E+01  0.426789E+02
 -0.204878E+01  0.450333E+02
 -0.488017E+01  0.464756E+02
 -0.266161E+01  0.466014E+02
 -0.255654E+01  0.470975E+02
 -0.579354E+01  0.486374E+02
 -0.106909E+01  0.498391E+02
 -0.122862E+01  0.500627E+02
 -0.102587E+01  0.503310E+02
 -0.513114E+01  0.568940E+02
 -0.403976E+01  0.569124E+02
 -0.529769E+01  0.583515E+02
 -0.434313E+01  0.606921E+02
 -0.945384E+01  0.622622E+02
 -0.514154E+01  0.669897E+02
 -0.519940E+01  0.671408E+02
 -0.482587E+01  0.686980E+02
