Version ID : 12.8.0
________________________________________________________________________________________________________________________________________________________________________
Structure eigenanalysis output
________________________________________________________________________________________________________________________________________________________________________
Time : 19:28:39
Date : 28:02.2023
________________________________________________________________________________________________________________________________________________________________________
Results:         fd [Hz]       fn [Hz]       log.decr [%]
Mode nr: 91:   0.00000E+00    1.88158E+01    6.28319E+02
Mode nr: 92:   1.87606E+01    1.89387E+01    8.59818E+01
Mode nr: 93:   1.87592E+01    1.89475E+01    8.83665E+01
Mode nr: 94:   1.88614E+01    1.90304E+01    8.35360E+01
Mode nr: 95:   1.88629E+01    1.90496E+01    8.77488E+01
Mode nr: 96:   1.89258E+01    1.90978E+01    8.41387E+01
Mode nr: 97:   2.03599E+01    2.05426E+01    8.36100E+01
Mode nr: 98:   2.06059E+01    2.06459E+01    3.91006E+01
Mode nr: 99:   2.06081E+01    2.06478E+01    3.89279E+01
Mode nr:100:   2.06105E+01    2.06507E+01    3.91695E+01
Mode nr:101:   0.00000E+00    2.07499E+01    6.28319E+02
Mode nr:102:   1.73860E+01    2.14452E+01    3.67844E+02
Mode nr:103:   2.13632E+01    2.16996E+01    1.10208E+02
Mode nr:104:   2.15948E+01    2.18814E+01    1.01366E+02
Mode nr:105:   2.16084E+01    2.18953E+01    1.01386E+02
Mode nr:106:   2.19884E+01    2.19888E+01    4.02817E+00
Mode nr:107:   2.17205E+01    2.19999E+01    9.98139E+01
Mode nr:108:   1.72035E+01    2.24255E+01    4.03051E+02
Mode nr:109:   2.15513E+01    2.25743E+01    1.87001E+02
Mode nr:110:   2.15649E+01    2.26110E+01    1.88906E+02
Mode nr:111:   2.29531E+01    2.32822E+01    1.05275E+02
Mode nr:112:   2.30877E+01    2.34231E+01    1.05942E+02
Mode nr:113:   2.33196E+01    2.38127E+01    1.27212E+02
Mode nr:114:   2.37806E+01    2.41691E+01    1.12212E+02
Mode nr:115:   2.42520E+01    2.44896E+01    8.73006E+01
Mode nr:116:   2.49127E+01    2.49838E+01    4.73711E+01
Mode nr:117:   2.49133E+01    2.49852E+01    4.76445E+01
Mode nr:118:   2.49208E+01    2.49909E+01    4.70441E+01
Mode nr:119:   2.48047E+01    2.52154E+01    1.12929E+02
Mode nr:120:   2.47965E+01    2.52359E+01    1.16731E+02
Mode nr:121:   2.50155E+01    2.54423E+01    1.14606E+02
Mode nr:122:   1.48001E+01    2.77663E+01    5.31620E+02
Mode nr:123:   2.75296E+01    2.79012E+01    1.02202E+02
Mode nr:124:   2.75766E+01    2.81499E+01    1.26159E+02
Mode nr:125:   2.76246E+01    2.81892E+01    1.25122E+02
Mode nr:126:   2.80625E+01    2.86126E+01    1.22617E+02
Mode nr:127:   2.83762E+01    2.89557E+01    1.25078E+02
Mode nr:128:   2.65808E+01    2.90284E+01    2.52521E+02
Mode nr:129:   2.84836E+01    2.90520E+01    1.23679E+02
Mode nr:130:   2.65810E+01    2.90868E+01    2.55126E+02
Mode nr:131:   2.92119E+01    2.93271E+01    5.56377E+01
Mode nr:132:   2.92146E+01    2.93316E+01    5.60697E+01
Mode nr:133:   2.92281E+01    2.93457E+01    5.61719E+01
Mode nr:134:   2.96293E+01    2.96303E+01    5.31560E+00
Mode nr:135:   3.07844E+01    3.09021E+01    5.47872E+01
Mode nr:136:   9.32928E+00    3.10143E+01    5.99218E+02
Mode nr:137:   1.11447E+01    3.11817E+01    5.86816E+02
Mode nr:138:   3.11667E+01    3.19170E+01    1.35435E+02
Mode nr:139:   3.12772E+01    3.21178E+01    1.42806E+02
Mode nr:140:   3.13353E+01    3.21693E+01    1.42137E+02
Mode nr:141:   3.17694E+01    3.25096E+01    1.33311E+02
Mode nr:142:   3.27900E+01    3.36944E+01    1.44597E+02
Mode nr:143:   3.35129E+01    3.36996E+01    6.60453E+01
