 (1.391611988917126444e-18+8.321617254549311360e-17j)  (-6.246487528994802687e-18+1.922454905037382407e-16j)  (2.357883227046223963e-17-2.049946441602906057e-17j)
 (8.930575859267264605e-06-3.147276816889643886e-04j)  (1.314763903792482039e-06-1.677782711340114474e-05j)  (-4.760529009217862146e-07+3.750833002413855971e-07j)
 (1.747738278936594860e-05-6.159555166959763224e-04j)  (2.629513073770795187e-06+1.822764352255035276e-06j)  (5.181555593480880039e-08+7.501560503442306495e-07j)
 (1.309480867348611389e-05-4.616082180291414695e-04j)  (3.944233321817592125e-06+6.611401913687586513e-05j)  (1.876122587418649430e-06+1.125207745644729584e-06j)
 (-9.553387644700706683e-06+3.364796983078122247e-04j)  (4.820689719053916972e-06+1.571653177961707169e-04j)  (4.459471892914734950e-06+1.375225110678002238e-06j)
 (-6.757408846169710159e-05+2.381312288343906489e-03j)  (5.837228673044592820e-06+3.132881131023168998e-04j)  (8.888765296433121644e-06+1.664745650487020781e-06j)
 (-1.813304610550403649e-04+6.390750408172607422e-03j)  (6.860604480607435446e-06+4.977852106094360785e-04j)  (1.412283454556018182e-05+1.956171945494134233e-06j)
 (-3.555960720404982567e-04+1.253314465284347673e-02j)  (8.080428960965945978e-06+7.089334074407816584e-04j)  (2.011275500990450382e-05+2.303001565451268107e-06j)
 (-4.640996456146240343e-04+1.635766923427581926e-02j)  (8.651351527078071776e-06+7.089334074407816584e-04j)  (2.011275500990450382e-05+2.303001565451268107e-06j)
