Version ID : 12.8.23-138-g12c0bdd-dirty
________________________________________________________________________________________________________________________________________________________________________
Structure eigenanalysis output
________________________________________________________________________________________________________________________________________________________________________
Time : 13:29:34
Date : 21:03.2023
________________________________________________________________________________________________________________________________________________________________________
Results:         fd [Hz]       fn [Hz]       log.decr [%]
Mode nr: 80:   0.00000E+00    1.53744E+01    6.28319E+02
Mode nr: 81:   1.34986E+01    1.54053E+01    3.02779E+02
Mode nr: 82:   0.00000E+00    1.57405E+01    6.28319E+02
Mode nr: 83:   1.60112E+01    1.61275E+01    7.53071E+01
Mode nr: 84:   1.60501E+01    1.61813E+01    7.98714E+01
Mode nr: 85:   1.61532E+01    1.62716E+01    7.56745E+01
Mode nr: 86:   1.63529E+01    1.63742E+01    3.20792E+01
Mode nr: 87:   1.63661E+01    1.63870E+01    3.16706E+01
Mode nr: 88:   1.63707E+01    1.63928E+01    3.26225E+01
Mode nr: 89:   0.00000E+00    1.64533E+01    6.28319E+02
Mode nr: 90:   1.76078E+01    1.77404E+01    7.66848E+01
Mode nr: 91:   1.87606E+01    1.89385E+01    8.59261E+01
Mode nr: 92:   1.87596E+01    1.89480E+01    8.83644E+01
Mode nr: 93:   0.00000E+00    1.89485E+01    6.28319E+02
Mode nr: 94:   1.88614E+01    1.90303E+01    8.35418E+01
Mode nr: 95:   1.88689E+01    1.90533E+01    8.72189E+01
Mode nr: 96:   1.89283E+01    1.91003E+01    8.41540E+01
Mode nr: 97:   2.06062E+01    2.06462E+01    3.90871E+01
Mode nr: 98:   2.06088E+01    2.06482E+01    3.88314E+01
Mode nr: 99:   2.06101E+01    2.06503E+01    3.91815E+01
Mode nr:100:   0.00000E+00    2.07499E+01    6.28319E+02
Mode nr:101:   1.73860E+01    2.14452E+01    3.67844E+02
Mode nr:102:   2.13096E+01    2.16368E+01    1.08871E+02
Mode nr:103:   2.15524E+01    2.18341E+01    1.00614E+02
Mode nr:104:   2.15946E+01    2.18813E+01    1.01380E+02
Mode nr:105:   2.16112E+01    2.18981E+01    1.01377E+02
Mode nr:106:   2.19880E+01    2.19884E+01    4.05993E+00
Mode nr:107:   2.20114E+01    2.22655E+01    9.46413E+01
Mode nr:108:   1.74554E+01    2.23520E+01    3.92457E+02
Mode nr:109:   2.15428E+01    2.25667E+01    1.87120E+02
Mode nr:110:   2.15649E+01    2.26110E+01    1.88906E+02
Mode nr:111:   2.29525E+01    2.32816E+01    1.05278E+02
Mode nr:112:   2.30877E+01    2.34231E+01    1.05942E+02
Mode nr:113:   2.33196E+01    2.38127E+01    1.27211E+02
Mode nr:114:   2.37796E+01    2.41681E+01    1.12210E+02
Mode nr:115:   2.49126E+01    2.49837E+01    4.73647E+01
Mode nr:116:   2.49132E+01    2.49851E+01    4.76480E+01
Mode nr:117:   2.49194E+01    2.49893E+01    4.69751E+01
Mode nr:118:   2.48057E+01    2.52163E+01    1.12922E+02
Mode nr:119:   2.47965E+01    2.52359E+01    1.16730E+02
Mode nr:120:   2.50138E+01    2.54406E+01    1.14616E+02
Mode nr:121:   2.62646E+01    2.67045E+01    1.13579E+02
Mode nr:122:   1.48001E+01    2.77663E+01    5.31620E+02
Mode nr:123:   2.75767E+01    2.81500E+01    1.26160E+02
Mode nr:124:   2.76245E+01    2.81890E+01    1.25122E+02
Mode nr:125:   2.80613E+01    2.86271E+01    1.24299E+02
Mode nr:126:   2.83763E+01    2.89559E+01    1.25084E+02
Mode nr:127:   2.65822E+01    2.90346E+01    2.52731E+02
Mode nr:128:   2.84831E+01    2.90515E+01    1.23677E+02
Mode nr:129:   2.65810E+01    2.90868E+01    2.55126E+02
Mode nr:130:   2.92103E+01    2.93255E+01    5.56190E+01
Mode nr:131:   2.92146E+01    2.93316E+01    5.60694E+01
Mode nr:132:   2.92280E+01    2.93455E+01    5.61720E+01
Mode nr:133:   2.96285E+01    2.96296E+01    5.32235E+00
Mode nr:134:   3.07844E+01    3.09021E+01    5.47872E+01
Mode nr:135:   1.02424E+01    3.10156E+01    5.93070E+02
Mode nr:136:   1.11447E+01    3.11817E+01    5.86816E+02
Mode nr:137:   3.07478E+01    3.15025E+01    1.36703E+02
Mode nr:138:   3.12770E+01    3.21175E+01    1.42808E+02
Mode nr:139:   3.13349E+01    3.21688E+01    1.42138E+02
Mode nr:140:   3.16544E+01    3.24517E+01    1.38427E+02
Mode nr:141:   3.27900E+01    3.36944E+01    1.44596E+02
Mode nr:142:   3.35125E+01    3.36990E+01    6.60277E+01
Mode nr:143:   3.35206E+01    3.37093E+01    6.63987E+01
Mode nr:144:   3.35326E+01    3.37211E+01    6.63392E+01
Mode nr:145:   3.28451E+01    3.37405E+01    1.43789E+02
Mode nr:146:   3.47298E+01    3.57931E+01    1.52013E+02
Mode nr:147:   3.47440E+01    3.58135E+01    1.52402E+02
Mode nr:148:   3.47904E+01    3.58499E+01    1.51627E+02
Mode nr:149:   3.57153E+01    3.68669E+01    1.55813E+02
Mode nr:150:   3.73321E+01    3.73334E+01    5.26236E+00
Mode nr:151:   3.81724E+01    3.84578E+01    7.64124E+01
Mode nr:152:   3.81788E+01    3.84669E+01    7.67593E+01
Mode nr:153:   3.81909E+01    3.84789E+01    7.67359E+01
Mode nr:154:   3.74612E+01    3.88468E+01    1.66314E+02
Mode nr:155:   3.75024E+01    3.88795E+01    1.65747E+02
Mode nr:156:   3.77052E+01    3.94751E+01    1.86033E+02
Mode nr:157:   3.77162E+01    3.94859E+01    1.85999E+02
Mode nr:158:   3.77203E+01    3.94926E+01    1.86114E+02
Mode nr:159:   4.00967E+01    4.18540E+01    1.80154E+02
Mode nr:160:   4.08659E+01    4.23494E+01    1.64844E+02
Mode nr:161:   4.10094E+01    4.24734E+01    1.63541E+02
Mode nr:162:   4.14424E+01    4.26378E+01    1.47739E+02
Mode nr:163:   4.25837E+01    4.30510E+01    9.23243E+01
Mode nr:164:   4.25972E+01    4.30646E+01    9.23221E+01
Mode nr:165:   4.26002E+01    4.30668E+01    9.22389E+01
Mode nr:166:   4.27068E+01    4.35975E+01    1.26359E+02
Mode nr:167:   4.27129E+01    4.35983E+01    1.25984E+02
Mode nr:168:   4.49314E+01    4.49340E+01    6.70901E+00
Mode nr:169:   4.32459E+01    4.51410E+01    1.80143E+02
Mode nr:170:   4.32348E+01    4.51487E+01    1.81000E+02
Mode nr:171:   4.50988E+01    4.63128E+01    1.42921E+02
Mode nr:172:   4.51324E+01    4.63698E+01    1.44186E+02
Mode nr:173:   4.61114E+01    4.65892E+01    8.97571E+01
Mode nr:174:   4.61600E+01    4.66352E+01    8.94679E+01
Mode nr:175:   4.61579E+01    4.66356E+01    8.97050E+01
Mode nr:176:   4.60517E+01    4.72025E+01    1.37895E+02
Mode nr:177:   4.50507E+01    4.76338E+01    2.04099E+02
Mode nr:178:   4.77041E+01    5.06536E+01    2.11276E+02
Mode nr:179:   4.77484E+01    5.06925E+01    2.11011E+02
Mode nr:180:   5.01785E+01    5.16980E+01    1.51214E+02
Mode nr:181:   5.01982E+01    5.17166E+01    1.51135E+02
Mode nr:182:   4.71691E+01    5.21107E+01    2.67064E+02
Mode nr:183:   5.06176E+01    5.21248E+01    1.50002E+02
Mode nr:184:   0.00000E+00    5.24307E+01    6.28319E+02
Mode nr:185:   0.00000E+00    5.24307E+01    6.28319E+02
Mode nr:186:   0.00000E+00    5.24383E+01    6.28319E+02
Mode nr:187:   0.00000E+00    5.24491E+01    6.28319E+02
Mode nr:188:   0.00000E+00    5.24492E+01    6.28319E+02
Mode nr:189:   0.00000E+00    5.24664E+01    6.28319E+02
Mode nr:190:   0.00000E+00    5.24946E+01    6.28319E+02
Mode nr:191:   0.00000E+00    5.24951E+01    6.28319E+02
Mode nr:192:   0.00000E+00    5.25307E+01    6.28319E+02
Mode nr:193:   0.00000E+00    5.25439E+01    6.28319E+02
Mode nr:194:   0.00000E+00    5.25447E+01    6.28319E+02
Mode nr:195:   0.00000E+00    5.25903E+01    6.28319E+02
Mode nr:196:   0.00000E+00    5.26190E+01    6.28319E+02
Mode nr:197:   0.00000E+00    5.26228E+01    6.28319E+02
Mode nr:198:   0.00000E+00    5.26651E+01    6.28319E+02
Mode nr:199:   0.00000E+00    5.27340E+01    6.28319E+02
Mode nr:200:   0.00000E+00    5.27344E+01    6.28319E+02
Mode nr:201:   0.00000E+00    5.27666E+01    6.28319E+02
Mode nr:202:   0.00000E+00    5.28467E+01    6.28319E+02
Mode nr:203:   0.00000E+00    5.28471E+01    6.28319E+02
Mode nr:204:   0.00000E+00    5.28597E+01    6.28319E+02
Mode nr:205:   0.00000E+00    5.29767E+01    6.28319E+02
Mode nr:206:   0.00000E+00    5.29794E+01    6.28319E+02
Mode nr:207:   0.00000E+00    5.30267E+01    6.28319E+02
Mode nr:208:   0.00000E+00    5.31627E+01    6.28319E+02
Mode nr:209:   0.00000E+00    5.31683E+01    6.28319E+02
Mode nr:210:   5.32326E+01    5.32367E+01    7.76216E+00
Mode nr:211:   0.00000E+00    5.33159E+01    6.28319E+02
Mode nr:212:   0.00000E+00    5.34461E+01    6.28319E+02
Mode nr:213:   0.00000E+00    5.34547E+01    6.28319E+02
Mode nr:214:   0.00000E+00    5.34862E+01    6.28319E+02
Mode nr:215:   4.82096E+01    5.36025E+01    2.74667E+02
Mode nr:216:   4.98710E+01    5.36993E+01    2.32986E+02
Mode nr:217:   0.00000E+00    5.37194E+01    6.28319E+02
Mode nr:218:   0.00000E+00    5.37209E+01    6.28319E+02
Mode nr:219:   0.00000E+00    5.38860E+01    6.28319E+02
Mode nr:220:   4.86558E+01    5.39081E+01    2.70518E+02
Mode nr:221:   0.00000E+00    5.40979E+01    6.28319E+02
Mode nr:222:   0.00000E+00    5.41042E+01    6.28319E+02
Mode nr:223:   0.00000E+00    5.41689E+01    6.28319E+02
Mode nr:224:   0.00000E+00    5.42533E+01    6.28319E+02
Mode nr:225:   0.00000E+00    5.42578E+01    6.28319E+02
Mode nr:226:   0.00000E+00    5.44685E+01    6.28319E+02
Mode nr:227:   0.00000E+00    5.45311E+01    6.28319E+02
Mode nr:228:   0.00000E+00    5.45457E+01    6.28319E+02
Mode nr:229:   0.00000E+00    5.46104E+01    6.28319E+02
Mode nr:230:   0.00000E+00    5.48220E+01    6.28319E+02
Mode nr:231:   0.00000E+00    5.48274E+01    6.28319E+02
Mode nr:232:   0.00000E+00    5.49686E+01    6.28319E+02
Mode nr:233:   0.00000E+00    5.53384E+01    6.28319E+02
Mode nr:234:   0.00000E+00    5.53483E+01    6.28319E+02
Mode nr:235:   0.00000E+00    5.56500E+01    6.28319E+02
Mode nr:236:   5.14719E+01    5.56827E+01    2.39688E+02
Mode nr:237:   5.15353E+01    5.57504E+01    2.39668E+02
Mode nr:238:   0.00000E+00    5.58264E+01    6.28319E+02
Mode nr:239:   0.00000E+00    5.58333E+01    6.28319E+02
Mode nr:240:   0.00000E+00    5.61261E+01    6.28319E+02
Mode nr:241:   0.00000E+00    5.69223E+01    6.28319E+02
Mode nr:242:   0.00000E+00    5.69333E+01    6.28319E+02
Mode nr:243:   0.00000E+00    5.73615E+01    6.28319E+02
Mode nr:244:   0.00000E+00    5.73897E+01    6.28319E+02
Mode nr:245:   0.00000E+00    5.73945E+01    6.28319E+02
Mode nr:246:   5.72259E+01    5.82601E+01    1.17864E+02
Mode nr:247:   5.72309E+01    5.82651E+01    1.17854E+02
Mode nr:248:   5.72380E+01    5.82721E+01    1.17845E+02
Mode nr:249:   0.00000E+00    5.87334E+01    6.28319E+02
Mode nr:250:   5.83080E+01    5.88861E+01    8.78220E+01
Mode nr:251:   5.83099E+01    5.88908E+01    8.80299E+01
Mode nr:252:   5.93402E+01    5.93666E+01    1.87256E+01
Mode nr:253:   0.00000E+00    5.93785E+01    6.28319E+02
Mode nr:254:   0.00000E+00    5.93888E+01    6.28319E+02
Mode nr:255:   5.56412E+01    5.95329E+01    2.23445E+02
Mode nr:256:   0.00000E+00    5.95685E+01    6.28319E+02
Mode nr:257:   5.42292E+01    5.97547E+01    2.63887E+02
Mode nr:258:   5.56674E+01    5.98486E+01    2.30725E+02
Mode nr:259:   5.56710E+01    5.98564E+01    2.30824E+02
Mode nr:260:   0.00000E+00    6.12222E+01    6.28319E+02
Mode nr:261:   0.00000E+00    6.12222E+01    6.28319E+02
Mode nr:262:   0.00000E+00    6.12335E+01    6.28319E+02
Mode nr:263:   0.00000E+00    6.12505E+01    6.28319E+02
Mode nr:264:   0.00000E+00    6.12505E+01    6.28319E+02
Mode nr:265:   0.00000E+00    6.12776E+01    6.28319E+02
Mode nr:266:   0.00000E+00    6.13179E+01    6.28319E+02
Mode nr:267:   0.00000E+00    6.13180E+01    6.28319E+02
Mode nr:268:   0.00000E+00    6.13592E+01    6.28319E+02
Mode nr:269:   0.00000E+00    6.13865E+01    6.28319E+02
Mode nr:270:   0.00000E+00    6.13867E+01    6.28319E+02
Mode nr:271:   0.00000E+00    6.14584E+01    6.28319E+02
Mode nr:272:   5.52974E+01    6.14899E+01    2.74793E+02
Mode nr:273:   0.00000E+00    6.15202E+01    6.28319E+02
Mode nr:274:   0.00000E+00    6.15207E+01    6.28319E+02
Mode nr:275:   5.53884E+01    6.15491E+01    2.74001E+02
Mode nr:276:   0.00000E+00    6.16054E+01    6.28319E+02
Mode nr:277:   0.00000E+00    6.16292E+01    6.28319E+02
Mode nr:278:   0.00000E+00    6.16301E+01    6.28319E+02
Mode nr:279:   0.00000E+00    6.16960E+01    6.28319E+02
Mode nr:280:   0.00000E+00    6.17561E+01    6.28319E+02
Mode nr:281:   0.00000E+00    6.17569E+01    6.28319E+02
Mode nr:282:   0.00000E+00    6.18079E+01    6.28319E+02
Mode nr:283:   0.00000E+00    6.19178E+01    6.28319E+02
Mode nr:284:   0.00000E+00    6.19184E+01    6.28319E+02
Mode nr:285:   0.00000E+00    6.20082E+01    6.28319E+02
Mode nr:286:   6.21280E+01    6.21330E+01    8.01393E+00
Mode nr:287:   0.00000E+00    6.21348E+01    6.28319E+02
Mode nr:288:   0.00000E+00    6.21359E+01    6.28319E+02
Mode nr:289:   0.00000E+00    6.23082E+01    6.28319E+02
Mode nr:290:   6.19962E+01    6.23950E+01    7.09279E+01
Mode nr:291:   6.20425E+01    6.24433E+01    7.10772E+01
Mode nr:292:   6.20596E+01    6.24590E+01    7.09485E+01
Mode nr:293:   0.00000E+00    6.24865E+01    6.28319E+02
Mode nr:294:   0.00000E+00    6.24892E+01    6.28319E+02
Mode nr:295:   0.00000E+00    6.27506E+01    6.28319E+02
Mode nr:296:   0.00000E+00    6.30569E+01    6.28319E+02
Mode nr:297:   0.00000E+00    6.30630E+01    6.28319E+02
Mode nr:298:   0.00000E+00    6.33860E+01    6.28319E+02
Mode nr:299:   0.00000E+00    6.34496E+01    6.28319E+02
Mode nr:300:   0.00000E+00    6.34569E+01    6.28319E+02
Mode nr:301:   5.66621E+01    6.34960E+01    2.83559E+02
Mode nr:302:   5.66962E+01    6.35497E+01    2.83829E+02
Mode nr:303:   5.67327E+01    6.35910E+01    2.83836E+02
Mode nr:304:   0.00000E+00    6.39720E+01    6.28319E+02
Mode nr:305:   0.00000E+00    6.40228E+01    6.28319E+02
Mode nr:306:   0.00000E+00    6.40232E+01    6.28319E+02
Mode nr:307:   0.00000E+00    6.47457E+01    6.28319E+02
Mode nr:308:   5.84983E+01    6.52904E+01    2.79046E+02
Mode nr:309:   0.00000E+00    6.58068E+01    6.28319E+02
Mode nr:310:   0.00000E+00    6.58354E+01    6.28319E+02
Mode nr:311:   5.78621E+01    6.70986E+01    3.18131E+02
Mode nr:312:   5.79070E+01    6.71788E+01    3.18517E+02
Mode nr:313:   0.00000E+00    6.73840E+01    6.28319E+02
Mode nr:314:   5.86193E+01    6.82894E+01    3.22320E+02
Mode nr:315:   6.78884E+01    6.89917E+01    1.11918E+02
Mode nr:316:   6.78908E+01    6.89944E+01    1.11930E+02
Mode nr:317:   6.78932E+01    6.89970E+01    1.11939E+02
Mode nr:318:   6.12013E+01    6.96415E+01    2.99822E+02
Mode nr:319:   6.12348E+01    6.96698E+01    2.99677E+02
Mode nr:320:   0.00000E+00    6.98858E+01    6.28319E+02
Mode nr:321:   0.00000E+00    6.99960E+01    6.28319E+02
Mode nr:322:   6.23464E+01    7.13535E+01    3.05578E+02
Mode nr:323:   7.19979E+01    7.20093E+01    1.11865E+01
Mode nr:324:   0.00000E+00    7.28090E+01    6.28319E+02
Mode nr:325:   0.00000E+00    7.35767E+01    6.28319E+02
Mode nr:326:   0.00000E+00    7.35768E+01    6.28319E+02
Mode nr:327:   0.00000E+00    7.35971E+01    6.28319E+02
Mode nr:328:   0.00000E+00    7.36231E+01    6.28319E+02
Mode nr:329:   0.00000E+00    7.36247E+01    6.28319E+02
Mode nr:330:   0.00000E+00    7.36759E+01    6.28319E+02
Mode nr:331:   0.00000E+00    7.37399E+01    6.28319E+02
Mode nr:332:   0.00000E+00    7.37516E+01    6.28319E+02
Mode nr:333:   0.00000E+00    7.38398E+01    6.28319E+02
Mode nr:334:   0.00000E+00    7.39706E+01    6.28319E+02
Mode nr:335:   0.00000E+00    7.39720E+01    6.28319E+02
Mode nr:336:   0.00000E+00    7.40585E+01    6.28319E+02
Mode nr:337:   0.00000E+00    7.42451E+01    6.28319E+02
Mode nr:338:   0.00000E+00    7.42455E+01    6.28319E+02
Mode nr:339:   0.00000E+00    7.42604E+01    6.28319E+02
Mode nr:340:   0.00000E+00    7.44464E+01    6.28319E+02
Mode nr:341:   0.00000E+00    7.44488E+01    6.28319E+02
Mode nr:342:   0.00000E+00    7.44530E+01    6.28319E+02
Mode nr:343:   0.00000E+00    7.45123E+01    6.28319E+02
Mode nr:344:   0.00000E+00    7.46952E+01    6.28319E+02
Mode nr:345:   0.00000E+00    7.47257E+01    6.28319E+02
Mode nr:346:   0.00000E+00    7.48410E+01    6.28319E+02
Mode nr:347:   0.00000E+00    7.48459E+01    6.28319E+02
Mode nr:348:   0.00000E+00    7.50654E+01    6.28319E+02
Mode nr:349:   0.00000E+00    7.51454E+01    6.28319E+02
Mode nr:350:   0.00000E+00    7.51478E+01    6.28319E+02
Mode nr:351:   0.00000E+00    7.53530E+01    6.28319E+02
Mode nr:352:   6.46581E+01    7.54051E+01    3.23284E+02
Mode nr:353:   6.47267E+01    7.54845E+01    3.23277E+02
Mode nr:354:   5.97210E+01    7.56202E+01    3.85429E+02
Mode nr:355:   0.00000E+00    7.56626E+01    6.28319E+02
Mode nr:356:   0.00000E+00    7.56660E+01    6.28319E+02
Mode nr:357:   0.00000E+00    7.59931E+01    6.28319E+02
Mode nr:358:   0.00000E+00    7.61863E+01    6.28319E+02
Mode nr:359:   0.00000E+00    7.62022E+01    6.28319E+02
Mode nr:360:   0.00000E+00    7.64181E+01    6.28319E+02
Mode nr:361:   0.00000E+00    7.68988E+01    6.28319E+02
Mode nr:362:   0.00000E+00    7.69052E+01    6.28319E+02
Mode nr:363:   6.04050E+01    7.70247E+01    3.89854E+02
Mode nr:364:   0.00000E+00    7.70289E+01    6.28319E+02
Mode nr:365:   6.08184E+01    7.74532E+01    3.89059E+02
Mode nr:366:   0.00000E+00    7.77266E+01    6.28319E+02
Mode nr:367:   6.59444E+01    7.77434E+01    3.32774E+02
Mode nr:368:   0.00000E+00    7.77673E+01    6.28319E+02
Mode nr:369:   7.68150E+01    7.81115E+01    1.14004E+02
Mode nr:370:   7.68153E+01    7.81117E+01    1.13998E+02
Mode nr:371:   7.68157E+01    7.81120E+01    1.13993E+02
Mode nr:372:   6.61966E+01    7.82382E+01    3.34918E+02
Mode nr:373:   6.62087E+01    7.82545E+01    3.34940E+02
Mode nr:374:   0.00000E+00    7.82626E+01    6.28319E+02
Mode nr:375:   0.00000E+00    7.84021E+01    6.28319E+02
Mode nr:376:   0.00000E+00    7.84180E+01    6.28319E+02
Mode nr:377:   0.00000E+00    7.84510E+01    6.28319E+02
Mode nr:378:   5.26597E+01    7.89888E+01    4.68317E+02
Mode nr:379:   5.26595E+01    7.89888E+01    4.68319E+02
Mode nr:380:   5.26600E+01    7.89890E+01    4.68316E+02
Mode nr:381:   0.00000E+00    7.90714E+01    6.28319E+02
Mode nr:382:   0.00000E+00    7.90849E+01    6.28319E+02
Mode nr:383:   0.00000E+00    7.93828E+01    6.28319E+02
Mode nr:384:   0.00000E+00    7.94489E+01    6.28319E+02
Mode nr:385:   0.00000E+00    7.94499E+01    6.28319E+02
Mode nr:386:   0.00000E+00    7.97981E+01    6.28319E+02
Mode nr:387:   5.66878E+01    8.00581E+01    4.43674E+02
Mode nr:388:   5.68218E+01    8.01800E+01    4.43299E+02
Mode nr:389:   0.00000E+00    8.03569E+01    6.28319E+02
Mode nr:390:   0.00000E+00    8.03595E+01    6.28319E+02
Mode nr:391:   0.00000E+00    8.10516E+01    6.28319E+02
Mode nr:392:   5.73972E+01    8.11038E+01    4.43915E+02
Mode nr:393:   8.07486E+01    8.11968E+01    6.59244E+01
Mode nr:394:   8.07575E+01    8.12067E+01    6.60001E+01
Mode nr:395:   0.00000E+00    8.17130E+01    6.28319E+02
Mode nr:396:   0.00000E+00    8.18025E+01    6.28319E+02
Mode nr:397:   8.17973E+01    8.18063E+01    9.32461E+00
Mode nr:398:   0.00000E+00    8.31094E+01    6.28319E+02
Mode nr:399:   0.00000E+00    8.31459E+01    6.28319E+02
Mode nr:400:   6.85022E+01    8.31786E+01    3.56405E+02
Mode nr:401:   0.00000E+00    8.31797E+01    6.28319E+02
Mode nr:402:   8.38844E+01    8.43270E+01    6.42936E+01
Mode nr:403:   8.39220E+01    8.43667E+01    6.44329E+01
Mode nr:404:   8.39357E+01    8.43799E+01    6.43824E+01
Mode nr:405:   0.00000E+00    8.61361E+01    6.28319E+02
Mode nr:406:   1.02795E+00    8.64696E+01    6.28274E+02
Mode nr:407:   0.00000E+00    8.65840E+01    6.28319E+02
Mode nr:408:   0.00000E+00    8.72594E+01    6.28319E+02
Mode nr:409:   0.00000E+00    8.83995E+01    6.28319E+02
Mode nr:410:   8.87126E+01    8.87304E+01    1.25762E+01
Mode nr:411:   8.95649E+01    8.95759E+01    9.84012E+00
