 (3.822014273937997012e-18-4.707311464500825498e-19j)  (-4.718129635156716595e-18+5.018601095038284400e-19j)  (-3.464521798798822265e-19+3.804558067912546172e-20j)
 (-1.092062448151409762e-05+1.029915165418060454e-06j)  (3.207294639651081737e-07+5.292686751090514273e-08j)  (5.769103609054582405e-07+3.246251144446432997e-05j)
 (-2.123649028362706304e-05+1.964963666978292082e-06j)  (6.414356448658509815e-07-1.266624707341179634e-08j)  (-8.083912916845292784e-08+6.491907406598329273e-05j)
 (-1.546773710288107463e-05+1.303619501413777513e-06j)  (9.620951459510252303e-07-2.290621978318086053e-07j)  (-2.326078902115114287e-06+9.736373904161155495e-05j)
 (1.267672923859208924e-05-1.483963478676742027e-06j)  (1.175830766442231919e-06-5.266128482617205644e-07j)  (-5.481112748384475877e-06+1.189839676953852177e-04j)
 (8.404800901189446720e-05-8.355086902156473223e-06j)  (1.423692629032302733e-06-1.024124867399223106e-06j)  (-1.085520052583888275e-05+1.440113293938338919e-04j)
 (2.229974605143070329e-04-2.147357445210218497e-05j)  (1.673182487138547088e-06-1.591730324435047805e-06j)  (-1.714953250484541262e-05+1.691934652626514489e-04j)
 (4.344419110566377748e-04-4.106161650270224024e-05j)  (1.970514495042152788e-06-2.205004602728877386e-06j)  (-2.425544953439384767e-05+1.991502474993467439e-04j)
 (5.653468426316974813e-04-5.298468749970186158e-05j)  (2.109657725668518807e-06-2.205004602728877386e-06j)  (-2.425544953439384767e-05+1.991502474993467439e-04j)
