Version ID : 12.8.23-138-g12c0bdd-dirty
________________________________________________________________________________________________________________________________________________________________________
Body eigenanalysis output
In the analysis is assumed that the body is rigidly connected at the first node
and completely free in the last node
________________________________________________________________________________________________________________________________________________________________________
Time : 13:28:48
Date : 21:03.2023
________________________________________________________________________________________________________________________________________________________________________
Results:         fd [Hz]       fn [Hz]       log.decr [%]
________________________________________________________________________________________________________________________________________________________________________
Body data for body number : 1 with the name :monopile
Mode nr: 26:   0.00000E+00    1.45427E+01    6.28319E+02
Mode nr: 27:   0.00000E+00    1.45567E+01    6.28319E+02
Mode nr: 28:   0.00000E+00    1.45612E+01    6.28319E+02
Mode nr: 29:   0.00000E+00    1.45807E+01    6.28319E+02
Mode nr: 30:   0.00000E+00    1.46179E+01    6.28319E+02
Mode nr: 31:   0.00000E+00    1.46840E+01    6.28319E+02
Mode nr: 32:   0.00000E+00    1.46879E+01    6.28319E+02
Mode nr: 33:   0.00000E+00    1.47844E+01    6.28319E+02
Mode nr: 34:   0.00000E+00    1.49833E+01    6.28319E+02
Mode nr: 35:   0.00000E+00    1.52438E+01    6.28319E+02
Mode nr: 36:   0.00000E+00    1.53700E+01    6.28319E+02
Mode nr: 37:   0.00000E+00    1.56026E+01    6.28319E+02
Mode nr: 38:   0.00000E+00    1.57785E+01    6.28319E+02
Mode nr: 39:   0.00000E+00    1.59050E+01    6.28319E+02
Mode nr: 40:   0.00000E+00    1.67950E+01    6.28319E+02
Mode nr: 41:   0.00000E+00    1.70472E+01    6.28319E+02
Mode nr: 42:   1.80085E+01    1.80089E+01    4.24445E+00
Mode nr: 43:   1.44113E+01    2.08981E+01    4.55023E+02
Mode nr: 44:   1.42091E+01    2.08981E+01    4.60735E+02
Mode nr: 45:   0.00000E+00    2.22396E+01    6.28319E+02
Mode nr: 46:   0.00000E+00    2.32231E+01    6.28319E+02
Mode nr: 47:   3.89574E+00    2.84056E+01    6.22381E+02
Mode nr: 48:   3.05983E+01    3.06003E+01    7.21206E+00
Mode nr: 49:   0.00000E+00    3.80456E+01    6.28319E+02
Mode nr: 50:   0.00000E+00    3.97280E+01    6.28319E+02
Mode nr: 51:   4.45090E+01    4.45152E+01    1.04916E+01
Mode nr: 52:   5.92456E+01    5.92603E+01    1.39668E+01
Mode nr: 53:   7.44190E+01    7.44480E+01    1.75464E+01
Mode nr: 54:   9.15010E+01    9.15550E+01    2.15783E+01
Mode nr: 55:   0.00000E+00    9.33150E+01    6.28319E+02
Mode nr: 56:   0.00000E+00    9.47160E+01    6.28319E+02
Mode nr: 57:   1.06656E+02    1.06742E+02    2.51576E+01
Mode nr: 58:   1.43105E+02    1.43312E+02    3.37766E+01
Mode nr: 59:   0.00000E+00    1.45562E+02    6.28319E+02
Mode nr: 60:   0.00000E+00    1.65722E+02    6.28319E+02
Mode nr: 61:   0.00000E+00    1.67590E+02    6.28319E+02
Mode nr: 62:   0.00000E+00    2.25747E+02    6.28319E+02
Mode nr: 63:   0.00000E+00    2.27613E+02    6.28319E+02
Mode nr: 64:   0.00000E+00    3.33047E+02    6.28319E+02
Mode nr: 65:   0.00000E+00    6.02358E+02    6.28319E+02
Mode nr: 66:   0.00000E+00    6.43702E+02    6.28319E+02
Mode nr: 67:   0.00000E+00    6.54408E+02    6.28319E+02
Mode nr: 68:   0.00000E+00    8.71801E+02    6.28319E+02
Mode nr: 69:   0.00000E+00    8.84423E+02    6.28319E+02
Mode nr: 70:   0.00000E+00    9.55436E+02    6.28319E+02
Mode nr: 71:   0.00000E+00    1.05953E+03    6.28319E+02
Mode nr: 72:   0.00000E+00    1.07006E+03    6.28319E+02
Mode nr: 73:   0.00000E+00    1.20854E+03    6.28319E+02
Mode nr: 74:   0.00000E+00    1.22133E+03    6.28319E+02
Mode nr: 75:   0.00000E+00    1.39261E+03    6.28319E+02
Mode nr: 76:   0.00000E+00    1.40697E+03    6.28319E+02
Mode nr: 77:   0.00000E+00    1.46381E+03    6.28319E+02
Mode nr: 78:   0.00000E+00    1.58574E+03    6.28319E+02
Mode nr: 79:   0.00000E+00    1.60143E+03    6.28319E+02
Mode nr: 80:   0.00000E+00    1.87620E+03    6.28319E+02
Mode nr: 81:   0.00000E+00    1.89282E+03    6.28319E+02
Mode nr: 82:   0.00000E+00    1.99997E+03    6.28319E+02
Mode nr: 83:   0.00000E+00    2.55169E+03    6.28319E+02
Mode nr: 84:   0.00000E+00    2.56567E+03    6.28319E+02
Mode nr: 85:   0.00000E+00    2.94254E+03    6.28319E+02
Mode nr: 86:   0.00000E+00    2.98655E+03    6.28319E+02
Mode nr: 87:   0.00000E+00    3.63222E+03    6.28319E+02
________________________________________________________________________________________________________________________________________________________________________
Body data for body number : 3 with the name :towertop
Mode nr:  1:   0.00000E+00    2.27364E+02    6.28319E+02
Mode nr:  2:   0.00000E+00    2.27364E+02    6.28319E+02
Mode nr:  3:   0.00000E+00    2.27364E+02    6.28319E+02
Mode nr:  4:   0.00000E+00    2.27364E+02    6.28319E+02
Mode nr:  5:   0.00000E+00    2.27364E+02    6.28319E+02
Mode nr:  6:   0.00000E+00    2.27364E+02    6.28319E+02
Mode nr:  7:   0.00000E+00    2.80263E+11    6.28319E+02
Mode nr:  8:   0.00000E+00    2.80263E+11    6.28319E+02
Mode nr:  9:   0.00000E+00    1.10562E+12    6.28319E+02
Mode nr: 10:   0.00000E+00    4.24487E+12    6.28319E+02
Mode nr: 11:   0.00000E+00    4.70436E+12    6.28319E+02
Mode nr: 12:   0.00000E+00    4.70436E+12    6.28319E+02
________________________________________________________________________________________________________________________________________________________________________
Body data for body number : 4 with the name :connector
Mode nr:  1:   0.00000E+00    2.27364E+02    6.28319E+02
Mode nr:  2:   0.00000E+00    2.27364E+02    6.28319E+02
Mode nr:  3:   0.00000E+00    2.27364E+02    6.28319E+02
Mode nr:  4:   0.00000E+00    2.27364E+02    6.28319E+02
Mode nr:  5:   0.00000E+00    2.27364E+02    6.28319E+02
Mode nr:  6:   0.00000E+00    2.27364E+02    6.28319E+02
Mode nr:  7:   0.00000E+00    9.51246E+10    6.28319E+02
Mode nr:  8:   0.00000E+00    9.51246E+10    6.28319E+02
Mode nr:  9:   0.00000E+00    5.87303E+11    6.28319E+02
Mode nr: 10:   0.00000E+00    2.25488E+12    6.28319E+02
Mode nr: 11:   0.00000E+00    2.50950E+12    6.28319E+02
Mode nr: 12:   0.00000E+00    2.50950E+12    6.28319E+02
________________________________________________________________________________________________________________________________________________________________________
Body data for body number : 5 with the name :shaft
Mode nr:  1:   3.63926E+01    3.64781E+01    4.29971E+01
Mode nr:  2:   1.49768E+02    1.53691E+02    1.41069E+02
Mode nr:  3:   1.49768E+02    1.53691E+02    1.41069E+02
Mode nr:  4:   0.00000E+00    3.42269E+02    6.28319E+02
Mode nr:  5:   0.00000E+00    3.42269E+02    6.28319E+02
Mode nr:  6:   0.00000E+00    3.42269E+02    6.28319E+02
Mode nr:  7:   0.00000E+00    3.65526E+08    6.28319E+02
Mode nr:  8:   0.00000E+00    1.26698E+12    6.28319E+02
Mode nr:  9:   0.00000E+00    1.26698E+12    6.28319E+02
________________________________________________________________________________________________________________________________________________________________________
Body data for body number : 6 with the name :hub1
Mode nr:  1:   0.00000E+00    7.95775E+03    6.28319E+02
Mode nr:  2:   0.00000E+00    5.30518E+04    6.28319E+02
Mode nr:  3:   0.00000E+00    5.30518E+04    6.28319E+02
Mode nr:  4:   0.00000E+00    5.30521E+04    6.28319E+02
Mode nr:  5:   0.00000E+00    5.30534E+04    6.28319E+02
Mode nr:  6:   0.00000E+00    5.30534E+04    6.28319E+02
Mode nr:  7:   0.00000E+00    1.61871E+09    6.28319E+02
Mode nr:  8:   0.00000E+00    1.61871E+09    6.28319E+02
Mode nr:  9:   0.00000E+00    5.68739E+09    6.28319E+02
Mode nr: 10:   0.00000E+00    2.37173E+10    6.28319E+02
Mode nr: 11:   0.00000E+00    2.37173E+10    6.28319E+02
Mode nr: 12:   0.00000E+00    1.45575E+11    6.28319E+02
________________________________________________________________________________________________________________________________________________________________________
Body data for body number : 7 with the name :hub2
Mode nr:  1:   0.00000E+00    7.95775E+03    6.28319E+02
Mode nr:  2:   0.00000E+00    5.30518E+04    6.28319E+02
Mode nr:  3:   0.00000E+00    5.30518E+04    6.28319E+02
Mode nr:  4:   0.00000E+00    5.30521E+04    6.28319E+02
Mode nr:  5:   0.00000E+00    5.30534E+04    6.28319E+02
Mode nr:  6:   0.00000E+00    5.30534E+04    6.28319E+02
Mode nr:  7:   0.00000E+00    1.61871E+09    6.28319E+02
Mode nr:  8:   0.00000E+00    1.61871E+09    6.28319E+02
Mode nr:  9:   0.00000E+00    5.68739E+09    6.28319E+02
Mode nr: 10:   0.00000E+00    2.37173E+10    6.28319E+02
Mode nr: 11:   0.00000E+00    2.37173E+10    6.28319E+02
Mode nr: 12:   0.00000E+00    1.45575E+11    6.28319E+02
________________________________________________________________________________________________________________________________________________________________________
Body data for body number : 8 with the name :hub3
Mode nr:  1:   0.00000E+00    7.95775E+03    6.28319E+02
Mode nr:  2:   0.00000E+00    5.30518E+04    6.28319E+02
Mode nr:  3:   0.00000E+00    5.30518E+04    6.28319E+02
Mode nr:  4:   0.00000E+00    5.30521E+04    6.28319E+02
Mode nr:  5:   0.00000E+00    5.30534E+04    6.28319E+02
Mode nr:  6:   0.00000E+00    5.30534E+04    6.28319E+02
Mode nr:  7:   0.00000E+00    1.61871E+09    6.28319E+02
Mode nr:  8:   0.00000E+00    1.61871E+09    6.28319E+02
Mode nr:  9:   0.00000E+00    5.68739E+09    6.28319E+02
Mode nr: 10:   0.00000E+00    2.37173E+10    6.28319E+02
Mode nr: 11:   0.00000E+00    2.37173E+10    6.28319E+02
Mode nr: 12:   0.00000E+00    1.45575E+11    6.28319E+02
________________________________________________________________________________________________________________________________________________________________________
Body data for body number : 9 with the name :blade1_1
Mode nr:  1:   0.00000E+00    5.24530E+01    6.28319E+02
Mode nr:  2:   0.00000E+00    5.25652E+01    6.28319E+02
Mode nr:  3:   0.00000E+00    5.28155E+01    6.28319E+02
Mode nr:  4:   0.00000E+00    5.34451E+01    6.28319E+02
Mode nr:  5:   0.00000E+00    5.44062E+01    6.28319E+02
Mode nr:  6:   0.00000E+00    6.12410E+01    6.28319E+02
Mode nr:  7:   0.00000E+00    6.14382E+01    6.28319E+02
Mode nr:  8:   0.00000E+00    6.42770E+01    6.28319E+02
Mode nr:  9:   0.00000E+00    7.34033E+01    6.28319E+02
Mode nr: 10:   0.00000E+00    7.36827E+01    6.28319E+02
Mode nr: 11:   0.00000E+00    7.41108E+01    6.28319E+02
Mode nr: 12:   0.00000E+00    7.61755E+01    6.28319E+02
Mode nr: 13:   0.00000E+00    7.95277E+01    6.28319E+02
Mode nr: 14:   7.33403E+01    1.03603E+02    4.43791E+02
Mode nr: 15:   1.92691E+01    1.04118E+02    6.17465E+02
Mode nr: 16:   1.55272E+02    1.55272E+02    2.39611E-01
Mode nr: 17:   4.89159E+02    4.89159E+02    4.87724E-01
Mode nr: 18:   8.80637E+02    8.80637E+02    4.13143E-01
Mode nr: 19:   0.00000E+00    9.49736E+02    6.28319E+02
Mode nr: 20:   0.00000E+00    1.25885E+03    6.28319E+02
Mode nr: 21:   0.00000E+00    1.39741E+03    6.28319E+02
Mode nr: 22:   0.00000E+00    1.88025E+03    6.28319E+02
Mode nr: 23:   0.00000E+00    2.65154E+03    6.28319E+02
Mode nr: 24:   0.00000E+00    5.18809E+03    6.28319E+02
Mode nr: 25:   0.00000E+00    7.09268E+03    6.28319E+02
Mode nr: 26:   0.00000E+00    1.15128E+04    6.28319E+02
Mode nr: 27:   0.00000E+00    1.32512E+04    6.28319E+02
Mode nr: 28:   0.00000E+00    1.61799E+04    6.28319E+02
Mode nr: 29:   0.00000E+00    3.58253E+04    6.28319E+02
Mode nr: 30:   0.00000E+00    4.33485E+04    6.28319E+02
Mode nr: 31:   0.00000E+00    5.02255E+04    6.28319E+02
________________________________________________________________________________________________________________________________________________________________________
Body data for body number :10 with the name :blade1_2
Mode nr:  1:   0.00000E+00    5.24409E+01    6.28319E+02
Mode nr:  2:   0.00000E+00    5.25512E+01    6.28319E+02
Mode nr:  3:   0.00000E+00    5.28221E+01    6.28319E+02
